"","id","Time.results.were.received","MD5.hash.of.participant's.IP.address","Controller.name","Item.number","Element.number","Type","Item","Field.name","rep.equation","RT.equation","completion","RT.completion","res.equation","cor.equation","NP1.completion","nbr.completion","cor.completion","halfsession","helpsession","typeverbe","prompt","vtype","equation","NombreNP1","comp.graph","age.x","age.y","age_cent","age"
"277","111",1567614677,"c91620d8301fa80df12d3b1ff0e476dc","completion",30,0,"percep_low","10","in","72","7495","Va défiler ","41050","72","0.5","sg","sg","0.5",-0.5,19,"percep","high",0.5,-0.5,-0.5,1,NA,59,1.35869085108725,NA
"278","111",1567614677,"c91620d8301fa80df12d3b1ff0e476dc","completion",38,0,"percep_high","14","in","15","8254","Vont l'operer","59827","15","0.5","pl","pl","0.5",-0.5,20,"percep","low",0.5,0.5,0.5,1,NA,59,1.35869085108725,NA
"279","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",20,0,"percep_low","5","in","63","5249","scandait le cours","14830","63","0.5","sg","sg","0.5",0.5,1,"percep","high",0.5,-0.5,-0.5,1,NA,44,0.473781882281336,NA
"280","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",24,0,"percep_low","7","in","49","4528","arrivait en voiture","17969","49","0.5","sg","sg","0.5",0.5,2,"percep","high",0.5,-0.5,-0.5,1,NA,44,0.473781882281336,NA
"281","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",41,0,"stat_high","16","in","56","9032","étaient fous","9080","56","0.5","pl","pl","0.5",0.5,3,"stat","low",-0.5,0.5,0.5,1,NA,44,0.473781882281336,NA
"282","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",17,0,"stat_low","4","in","22","4373","venaient de loin","13629","22","0.5","pl","pl","0.5",0.5,4,"stat","high",-0.5,-0.5,0.5,1,NA,44,0.473781882281336,NA
"283","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",36,0,"percep_high","13","in","39","4063","fraudaient","9658","39","0.5","pl","pl","0.5",0.5,5,"percep","low",0.5,0.5,0.5,1,NA,44,0.473781882281336,NA
"284","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",45,0,"stat_high","18","in","105","14925","était malhonnête","15488","105","0.5","sg","sg","0.5",0.5,6,"stat","low",-0.5,0.5,-0.5,1,NA,44,0.473781882281336,NA
"285","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",48,0,"percep_high","19","in","60","3970","posait pour elle","10038","60","0.5","sg","sg","0.5",0.5,7,"percep","low",0.5,0.5,-0.5,1,NA,44,0.473781882281336,NA
"286","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",32,0,"percep_high","11","in","26","3511","est difficile à habiller","13116","26","0.5","pl","sg","-0.5",0.5,8,"percep","low",0.5,0.5,0.5,0,NA,44,0.473781882281336,NA
"287","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",13,0,"stat_low","2","in","40","3581","jouait dans ""Terminator""","23290","40","0.5","pl","sg","-0.5",0.5,9,"stat","high",-0.5,-0.5,0.5,0,NA,44,0.473781882281336,NA
"288","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",16,0,"percep_low","3","in","104","11715","lui chantaient la victoire","17107","104","0.5","pl","pl","0.5",0.5,10,"percep","high",0.5,-0.5,0.5,1,NA,44,0.473781882281336,NA
"289","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",21,0,"stat_low","6","in","27","3539","joue du saxophone","8638","27","0.5","pl","sg","-0.5",-0.5,11,"stat","high",-0.5,-0.5,0.5,0,NA,44,0.473781882281336,NA
"290","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",40,0,"percep_high","15","in","70","5336","fumait dans les toilettes","10488","70","0.5","sg","sg","0.5",-0.5,12,"percep","low",0.5,0.5,-0.5,1,NA,44,0.473781882281336,NA
"291","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",49,0,"stat_high","20","in","28","3495","étaient la coqueluche des jeunes","14792","28","0.5","sg","pl","-0.5",-0.5,13,"stat","low",-0.5,0.5,-0.5,0,NA,44,0.473781882281336,NA
"292","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",33,0,"stat_high","12","in","10","3316","maîtrisent leur élocution","19745","10","0.5","pl","pl","0.5",-0.5,14,"stat","low",-0.5,0.5,0.5,1,NA,44,0.473781882281336,NA
"293","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",12,0,"percep_low","1","in","44","4042","lui a dit de revenir plus tard","12640","44","0.5","sg","sg","0.5",-0.5,15,"percep","high",0.5,-0.5,-0.5,1,NA,44,0.473781882281336,NA
"294","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",28,0,"percep_low","9","in","54","5203","jouxtent le palais","14149","54","0.5","pl","pl","0.5",-0.5,16,"percep","high",0.5,-0.5,0.5,1,NA,44,0.473781882281336,NA
"295","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",25,0,"stat_low","8","in","96","4227","le trouvaient sympathique","18359","96","0.5","pl","pl","0.5",-0.5,17,"stat","high",-0.5,-0.5,0.5,1,NA,44,0.473781882281336,NA
"296","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",29,0,"stat_low","10","in","126","12127","cachait son homosexualité","12959","126","0.5","sg","sg","0.5",-0.5,18,"stat","high",-0.5,-0.5,-0.5,1,NA,44,0.473781882281336,NA
"297","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",37,0,"stat_high","14","in","16","4897","est anorexique","14198","16","0.5","pl","sg","-0.5",-0.5,19,"stat","low",-0.5,0.5,0.5,0,NA,44,0.473781882281336,NA
"298","112",1567615758,"a0d63561e9d6e2c27fdd41ddb7fe0524","completion",44,0,"percep_high","17","in","12","3511","hurlaient au concert","11987","12","0.5","pl","pl","0.5",-0.5,20,"percep","low",0.5,0.5,0.5,1,NA,44,0.473781882281336,NA
"299","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",27,0,"stat_low","9","in","56","7952","s'est construit une grosse maison","25302","56","0.5","pl","sg","-0.5",0.5,1,"stat","high",-0.5,-0.5,0.5,0,NA,34,-0.116157430255941,NA
"300","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",34,0,"percep_high","12","in","60","4904","participaient à la réunion","22829","60","0.5","pl","pl","0.5",0.5,2,"percep","low",0.5,0.5,0.5,1,NA,34,-0.116157430255941,NA
"301","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",15,0,"stat_low","3","in","66","4476","à participé aux jeux olympiques","13890","66","0.5","pl","sg","-0.5",0.5,3,"stat","high",-0.5,-0.5,0.5,0,NA,34,-0.116157430255941,NA
"302","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",23,0,"stat_low","7","in","72","7386","viennent de rentrer à la fac","26225","72","0.5","sg","pl","-0.5",0.5,4,"stat","high",-0.5,-0.5,-0.5,0,NA,34,-0.116157430255941,NA
"303","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",42,0,"percep_high","16","in","72","5373","fomentaient un complot","41779","72","0.5","pl","pl","0.5",0.5,5,"percep","low",0.5,0.5,0.5,1,NA,34,-0.116157430255941,NA
"304","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",18,0,"percep_low","4","in","36","4006","amenaient la pièce montée","34072","36","0.5","pl","pl","0.5",0.5,6,"percep","high",0.5,-0.5,0.5,1,NA,34,-0.116157430255941,NA
"305","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",39,0,"stat_high","15","in","72","6903","ont joués dans Kaamelott","28628","72","0.5","sg","pl","-0.5",0.5,7,"stat","low",-0.5,0.5,-0.5,0,NA,34,-0.116157430255941,NA
"306","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",14,0,"percep_low","2","in","84","6748","a renversé la petite fille en conduisant ivre.","54852","84","0.5","pl","sg","-0.5",0.5,8,"percep","high",0.5,-0.5,0.5,0,NA,34,-0.116157430255941,NA
"307","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",26,0,"percep_low","8","in","56","4124","s'amusaient avec un garçon dans la piscine.","22843","56","0.5","pl","pl","0.5",0.5,9,"percep","high",0.5,-0.5,0.5,1,NA,34,-0.116157430255941,NA
"308","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",38,0,"percep_high","14","in","15","4029","nécessite d'urgence une transfusion.","22053","15","0.5","pl","sg","-0.5",0.5,10,"percep","low",0.5,0.5,0.5,0,NA,34,-0.116157430255941,NA
"309","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",46,0,"percep_high","18","in","81","4159","huaient dans la foule.","39800","81","0.5","sg","pl","-0.5",-0.5,11,"percep","low",0.5,0.5,-0.5,0,NA,34,-0.116157430255941,NA
"310","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",11,0,"stat_low","1","in","35","4054","se produisaient l'autre soir","31470","35","0.5","sg","pl","-0.5",-0.5,12,"stat","high",-0.5,-0.5,-0.5,0,NA,34,-0.116157430255941,NA
"311","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",19,0,"stat_low","5","in","44","3167","ont finis dans les premiers nationals à leurs concours","47757","44","0.5","sg","pl","-0.5",-0.5,13,"stat","high",-0.5,-0.5,-0.5,0,NA,34,-0.116157430255941,NA
"312","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",43,0,"stat_high","17","in","6","3149","m'énervent.","10961","6","0.5","pl","pl","0.5",-0.5,14,"stat","low",-0.5,0.5,0.5,1,NA,34,-0.116157430255941,NA
"313","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",31,0,"stat_high","11","in","112","9714","se montre partout en ce moment.","38331","112","0.5","pl","sg","-0.5",-0.5,15,"stat","low",-0.5,0.5,0.5,0,NA,34,-0.116157430255941,NA
"314","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",47,0,"stat_high","19","in","96","5059","sont partis en Irak","8234","96","0.5","sg","pl","-0.5",-0.5,16,"stat","low",-0.5,0.5,-0.5,0,NA,34,-0.116157430255941,NA
"315","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",30,0,"percep_low","10","in","72","9479","partaient au loin sur ce fameux trois mâts fin comme un oiseau","25888","72","0.5","sg","pl","-0.5",-0.5,17,"percep","high",0.5,-0.5,-0.5,0,NA,34,-0.116157430255941,NA
"316","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",50,0,"percep_high","20","in","65","4283","étaient au match de l'autre soir","24293","65","0.5","sg","pl","-0.5",-0.5,18,"percep","low",0.5,0.5,-0.5,0,NA,34,-0.116157430255941,NA
"317","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",35,0,"stat_high","13","in","99","7326","est accusé de fraude","17619","99","0.5","pl","sg","-0.5",-0.5,19,"stat","low",-0.5,0.5,0.5,0,NA,34,-0.116157430255941,NA
"318","113",1567618043,"dffba4f0c7c47a9b2b1ff38571ce4bfb","completion",22,0,"percep_low","6","in","105","9505","jouaient la 5ème symphonie de Beethoven","24046","105","0.5","pl","pl","0.5",-0.5,20,"percep","high",0.5,-0.5,0.5,1,NA,34,-0.116157430255941,NA
"319","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",49,0,"stat_high","20","in","28","4465","est fort","20565","28","0.5","sg","sg","0.5",0.5,1,"stat","low",-0.5,0.5,-0.5,1,NA,27,-0.529114949032035,NA
"320","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",24,0,"percep_low","7","in","49","3469","font grève","10911","49","0.5","sg","pl","-0.5",0.5,2,"percep","high",0.5,-0.5,-0.5,0,NA,27,-0.529114949032035,NA
"321","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",45,0,"stat_high","18","in","105","19033","le trompait","16848","105","0.5","sg","sg","0.5",0.5,3,"stat","low",-0.5,0.5,-0.5,1,NA,27,-0.529114949032035,NA
"322","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",32,0,"percep_high","11","in","26","4690","a gagné","18548","26","0.5","pl","sg","-0.5",0.5,4,"percep","low",0.5,0.5,0.5,0,NA,27,-0.529114949032035,NA
"323","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",12,0,"percep_low","1","in","44","4329","sont en tournée","10087","44","0.5","sg","pl","-0.5",0.5,5,"percep","high",0.5,-0.5,-0.5,0,NA,27,-0.529114949032035,NA
"324","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",48,0,"percep_high","19","in","60","4078","partent en guerre","8868","60","0.5","sg","pl","-0.5",0.5,6,"percep","low",0.5,0.5,-0.5,0,NA,27,-0.529114949032035,NA
"325","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",33,0,"stat_high","12","in","10","3854","l'entourent","20174","10","0.5","pl","pl","0.5",0.5,7,"stat","low",-0.5,0.5,0.5,1,NA,27,-0.529114949032035,NA
"326","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",20,0,"percep_low","5","in","63","9720","dorment","28152","63","0.5","sg","pl","-0.5",0.5,8,"percep","high",0.5,-0.5,-0.5,0,NA,27,-0.529114949032035,NA
"327","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",25,0,"stat_low","8","in","96","26920","est vieux","11808","96","0.5","pl","sg","-0.5",0.5,9,"stat","high",-0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"328","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",40,0,"percep_high","15","in","70","3878","dormait","7538","70","0.5","sg","sg","0.5",0.5,10,"percep","low",0.5,0.5,-0.5,1,NA,27,-0.529114949032035,NA
"329","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",37,0,"stat_high","14","in","16","3541","défile","19774","16","0.5","pl","sg","-0.5",-0.5,11,"stat","low",-0.5,0.5,0.5,0,NA,27,-0.529114949032035,NA
"330","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",41,0,"stat_high","16","in","56","3629","a pris le pouvoir","10419","56","0.5","pl","sg","-0.5",-0.5,12,"stat","low",-0.5,0.5,0.5,0,NA,27,-0.529114949032035,NA
"331","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",17,0,"stat_low","4","in","22","4737","s'est mariée","12871","22","0.5","pl","sg","-0.5",-0.5,13,"stat","high",-0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"332","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",21,0,"stat_low","6","in","27","3661","fait du violon","9222","27","0.5","pl","sg","-0.5",-0.5,14,"stat","high",-0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"333","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",28,0,"percep_low","9","in","54","5477","a un yacht","11593","54","0.5","pl","sg","-0.5",-0.5,15,"percep","high",0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"334","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",44,0,"percep_high","17","in","12","3143","hurlent","5842","12","0.5","pl","pl","0.5",-0.5,16,"percep","low",0.5,0.5,0.5,1,NA,27,-0.529114949032035,NA
"335","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",13,0,"stat_low","2","in","40","4799","joue dans le film","10983","40","0.5","pl","sg","-0.5",-0.5,17,"stat","high",-0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"336","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",36,0,"percep_high","13","in","39","6061","écoutaient","12198","39","0.5","pl","pl","0.5",-0.5,18,"percep","low",0.5,0.5,0.5,1,NA,27,-0.529114949032035,NA
"337","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",29,0,"stat_low","10","in","126","39772","chantent","6559","126","0.5","sg","pl","-0.5",-0.5,19,"stat","high",-0.5,-0.5,-0.5,0,NA,27,-0.529114949032035,NA
"338","114",1567634340,"56f83aec49b4514a459640fe62a4166a","completion",16,0,"percep_low","3","in","103","31976","court","11167","104","-0.5","pl","sg","-0.5",-0.5,20,"percep","high",0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"339","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",30,0,"percep_low","10","in","72","17671","Criait ","55681","72","0.5","sg","sg","0.5",0.5,1,"percep","high",0.5,-0.5,-0.5,1,NA,27,-0.529114949032035,NA
"340","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",15,0,"stat_low","3","in","66","9787","Était tombé ","47301","66","0.5","pl","sg","-0.5",0.5,2,"stat","high",-0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"341","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",27,0,"stat_low","9","in","18","26598","Vit ici","80775","56","-0.5","pl","sg","-0.5",0.5,3,"stat","high",-0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"342","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",35,0,"stat_high","13","in","99","16246","A détourné de l'argent ","198669","99","0.5","pl","sg","-0.5",0.5,4,"stat","low",-0.5,0.5,0.5,0,NA,27,-0.529114949032035,NA
"343","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",43,0,"stat_high","17","in","6","9138","Est en tournée ","64903","6","0.5","pl","sg","-0.5",0.5,5,"stat","low",-0.5,0.5,0.5,0,NA,27,-0.529114949032035,NA
"344","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",46,0,"percep_high","18","in","81","12426","Étaient en grève ","25531","81","0.5","sg","pl","-0.5",0.5,6,"percep","low",0.5,0.5,-0.5,0,NA,27,-0.529114949032035,NA
"345","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",42,0,"percep_high","16","in","72","18026","Pris le contrôle du pays ","390836","72","0.5","pl","sg","0.5",0.5,7,"percep","low",0.5,0.5,0.5,1,NA,27,-0.529114949032035,NA
"346","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",18,0,"percep_low","4","in","36","23608","Dansaient ","31097","36","0.5","pl","pl","0.5",0.5,8,"percep","high",0.5,-0.5,0.5,1,NA,27,-0.529114949032035,NA
"347","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",11,0,"stat_low","1","in","35","33375","Ont lancé ce mouvement ","120659","35","0.5","sg","pl","-0.5",0.5,9,"stat","high",-0.5,-0.5,-0.5,0,NA,27,-0.529114949032035,NA
"348","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",50,0,"percep_high","20","in","65","65928","Pleurait","78737","65","0.5","sg","sg","0.5",0.5,10,"percep","low",0.5,0.5,-0.5,1,NA,27,-0.529114949032035,NA
"349","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",22,0,"percep_low","6","in","105","92224","Jouent également ","150000","105","0.5","pl","pl","0.5",-0.5,11,"percep","high",0.5,-0.5,0.5,1,NA,27,-0.529114949032035,NA
"350","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",34,0,"percep_high","12","in","60","82594","Discutaient ","22822","60","0.5","pl","pl","0.5",-0.5,12,"percep","low",0.5,0.5,0.5,1,NA,27,-0.529114949032035,NA
"351","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",38,0,"percep_high","14","in","15","8390","Vont le prendre en charge ","58192","15","0.5","pl","pl","0.5",-0.5,13,"percep","low",0.5,0.5,0.5,1,NA,27,-0.529114949032035,NA
"352","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",14,0,"percep_low","2","in","84","25674","Est en procès ","27871","84","0.5","pl","sg","-0.5",-0.5,14,"percep","high",0.5,-0.5,0.5,0,NA,27,-0.529114949032035,NA
"353","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",26,0,"percep_low","8","in","56","97846","Jouaient ","11604","56","0.5","pl","pl","0.5",-0.5,15,"percep","high",0.5,-0.5,0.5,1,NA,27,-0.529114949032035,NA
"354","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",39,0,"stat_high","15","in","62","43799","Sont en promotions ","24487","72","-0.5","sg","pl","-0.5",-0.5,16,"stat","low",-0.5,0.5,-0.5,0,NA,27,-0.529114949032035,NA
"355","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",19,0,"stat_low","5","in","44","13085","Ont eu l'accident ","58912","44","0.5","sg","pl","-0.5",-0.5,17,"stat","high",-0.5,-0.5,-0.5,0,NA,27,-0.529114949032035,NA
"356","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",23,0,"stat_low","7","in","72","16873","Ont eu leurs diplômes ","31801","72","0.5","sg","pl","-0.5",-0.5,18,"stat","high",-0.5,-0.5,-0.5,0,NA,27,-0.529114949032035,NA
"357","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",31,0,"stat_high","11","in","112","34735","Anime le festival ","32260","112","0.5","pl","sg","-0.5",-0.5,19,"stat","low",-0.5,0.5,0.5,0,NA,27,-0.529114949032035,NA
"358","115",1567671981,"94e17378cfbde38cb48b421c05a17384","completion",47,0,"stat_high","19","in","96","21456","Sont revenus du combat ","43109","96","0.5","sg","pl","-0.5",-0.5,20,"stat","low",-0.5,0.5,-0.5,0,NA,27,-0.529114949032035,NA
"359","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",45,0,"stat_low","18","in","66","9283","le harcelait","9556","66","0.5","sg","sg","0.5",0.5,1,"stat","high",-0.5,-0.5,-0.5,1,NA,65,1.71265443860962,NA
"360","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",32,0,"percep_low","11","in","136","19990","paradait sur le tapis rouge","13937","136","0.5","pl","sg","-0.5",0.5,2,"percep","high",0.5,-0.5,0.5,0,NA,65,1.71265443860962,NA
"361","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",21,0,"stat_high","6","in","36","6393","joue de la guitare","18028","36","0.5","pl","sg","-0.5",0.5,3,"stat","low",-0.5,0.5,0.5,0,NA,65,1.71265443860962,NA
"362","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",20,0,"percep_high","5","in","63","5163","déblatérait sur un sujet inintéressant","20415","63","0.5","sg","sg","0.5",0.5,4,"percep","low",0.5,0.5,-0.5,1,NA,65,1.71265443860962,NA
"363","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",12,0,"percep_high","1","in","20","4867","se demande s'il va continuer avec eux","16513","20","0.5","sg","sg","0.5",0.5,5,"percep","low",0.5,0.5,-0.5,1,NA,65,1.71265443860962,NA
"364","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",49,0,"stat_low","20","in","117","20291","se faisait chier","43856","117","0.5","sg","sg","0.5",0.5,6,"stat","high",-0.5,-0.5,-0.5,1,NA,65,1.71265443860962,NA
"365","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",16,0,"percep_high","3","in","64","5058","a gagné la course","9520","64","0.5","pl","sg","-0.5",0.5,7,"percep","low",0.5,0.5,0.5,0,NA,65,1.71265443860962,NA
"366","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",17,0,"stat_high","4","in","4","4541","était très belle","13535","4","0.5","pl","sg","-0.5",0.5,8,"stat","low",-0.5,0.5,0.5,0,NA,65,1.71265443860962,NA
"367","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",44,0,"percep_low","17","in","36","6091","se produit sur scène","11639","17","-0.5","pl","sg","-0.5",0.5,9,"percep","high",0.5,-0.5,0.5,0,NA,65,1.71265443860962,NA
"368","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",28,0,"percep_high","9","in","98","20189","a cette très belle maison","11367","98","0.5","pl","sg","-0.5",0.5,10,"percep","low",0.5,0.5,0.5,0,NA,65,1.71265443860962,NA
"369","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",29,0,"stat_high","10","in","45","4395","voulait aller au Panama","29458","45","0.5","sg","sg","0.5",-0.5,11,"stat","low",-0.5,0.5,-0.5,1,NA,65,1.71265443860962,NA
"370","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",24,0,"percep_high","7","in","56","6711","a beaucoup d'enfants","28278","56","0.5","sg","sg","0.5",-0.5,12,"percep","low",0.5,0.5,-0.5,1,NA,65,1.71265443860962,NA
"371","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",41,0,"stat_low","16","in","56","5805","gouvernait à ce moment là","13081","56","0.5","pl","sg","-0.5",-0.5,13,"stat","high",-0.5,-0.5,0.5,0,NA,65,1.71265443860962,NA
"372","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",13,0,"stat_high","2","in","15","4911","joue dans hunger games","11451","15","0.5","pl","sg","-0.5",-0.5,14,"stat","low",-0.5,0.5,0.5,0,NA,65,1.71265443860962,NA
"373","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",48,0,"percep_low","19","in","50","5155","se sont battus sur le front","11768","50","0.5","sg","pl","-0.5",-0.5,15,"percep","high",0.5,-0.5,-0.5,0,NA,65,1.71265443860962,NA
"374","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",37,0,"stat_low","14","in","105","13472","a fait fureur dans les magazines","14388","105","0.5","pl","sg","-0.5",-0.5,16,"stat","high",-0.5,-0.5,0.5,0,NA,65,1.71265443860962,NA
"375","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",36,0,"percep_low","13","in","7","5733","a triché","6136","7","0.5","pl","sg","-0.5",-0.5,17,"percep","high",0.5,-0.5,0.5,0,NA,65,1.71265443860962,NA
"376","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",33,0,"stat_low","12","in","15","6383","dirige la grosse usine juste à côté","17725","15","0.5","pl","sg","-0.5",-0.5,18,"stat","high",-0.5,-0.5,0.5,0,NA,65,1.71265443860962,NA
"377","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",25,0,"stat_high","8","in","21","5804","habite la maison rouge","11663","21","0.5","pl","sg","-0.5",-0.5,19,"stat","low",-0.5,0.5,0.5,0,NA,65,1.71265443860962,NA
"378","12",1558719508,"d90b32daf7c0f46833bea7cdf9bc0140","completion",40,0,"percep_low","15","in","58","12035","était entrain de voler","13668","56","-0.5","sg","sg","0.5",-0.5,20,"percep","high",0.5,-0.5,-0.5,1,NA,65,1.71265443860962,NA
"379","13",1558729437,"9798a2880b416928bf47f8a2c99232b3","completion",35,0,"stat_low","13","in","34","18295","Demissionnne","50648","34","0.5","pl","sg","-0.5",0.5,1,"stat","high",-0.5,-0.5,0.5,0,NA,46,0.591769744788791,NA
"380","13",1558729437,"9798a2880b416928bf47f8a2c99232b3","completion",43,0,"stat_low","17","in","60","6836","débute sa tournee","46229","60","0.5","pl","sg","-0.5",0.5,2,"stat","high",-0.5,-0.5,0.5,0,NA,46,0.591769744788791,NA
"381","13",1558729437,"9798a2880b416928bf47f8a2c99232b3","completion",31,0,"stat_low","11","in","11","6382","Travaillent dure","39100","11","0.5","pl","pl","0.5",0.5,3,"stat","high",-0.5,-0.5,0.5,1,NA,46,0.591769744788791,NA
"382","13",1558729437,"9798a2880b416928bf47f8a2c99232b3","completion",47,0,"stat_low","19","in","48","9084","Rentraient mutilés ","34810","48","0.5","sg","pl","-0.5",0.5,4,"stat","high",-0.5,-0.5,-0.5,0,NA,46,0.591769744788791,NA
