"","id","Time","MD5.hash","task","Ordre","seq","Condition","Item","in","rep.equation","RT.equation","completion","RT.completion","res.equation","cor.equation","nbr.NP1","nbr.comp","attachment","halfsession","helpsession","verbetype","prompt","vtype","prime","amount.cor.equation","age"
"135",8,1580302472,"24cb4398afc527c8c93fd2cdd8baed72","completion",21,0,"stat_low","6","in","116","11869","s'est rendu coupable de tels crimes","16734","116",1,"pl","sg",0,1,15,"stat","low",0,0,15,"49"
"136",8,1580302472,"24cb4398afc527c8c93fd2cdd8baed72","completion",17,0,"stat_low","4","in","93","10726","a perdu son mari René","10446","93",1,"pl","sg",0,1,16,"stat","low",0,0,15,"49"
"137",8,1580302472,"24cb4398afc527c8c93fd2cdd8baed72","completion",33,0,"stat_low","12","in","104","17870","se sont produits ce soir","11894","104",1,"sg","pl",0,1,17,"stat","low",0,0,15,"49"
"138",8,1580302472,"24cb4398afc527c8c93fd2cdd8baed72","completion",28,0,"stat_high","9","in","67","27862","se sont fait virés","13910","57",0,"sg","pl",0,1,18,"stat","high",0,1,15,"49"
"139",8,1580302472,"24cb4398afc527c8c93fd2cdd8baed72","completion",36,0,"stat_high","13","in","72","11742","jouent si mal du piano","10414","72",1,"sg","pl",0,1,19,"stat","high",0,1,15,"49"
"140",8,1580302472,"24cb4398afc527c8c93fd2cdd8baed72","completion",41,0,"stat_low","16","in","101","15190","s'est enfui du Japon","21110","101",1,"pl","sg",0,1,20,"stat","low",0,0,15,"49"
"141",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",42,0,"stat_high","16","in","65","19122","sont nouveaux ","15789","55",0,"pl","pl",1,0,1,"stat","high",0,1,12,"22"
"142",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",19,0,"stat_low","5","in","86","11725","font de la recherche","21253","98",0,"pl","pl",1,0,2,"stat","low",0,0,12,"22"
"143",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",27,0,"stat_low","9","in","65","47389","ne lui convenait plus ","13469","95",0,"sg","sg",1,0,3,"stat","low",0,0,12,"22"
"144",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",18,0,"stat_high","4","in","55","15661","a fait un scandale ","16909","55",1,"pl","sg",0,0,4,"stat","high",0,1,12,"22"
"145",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",38,0,"stat_high","14","in","80","11814","était très énervé","11413","80",1,"sg","sg",1,0,5,"stat","high",0,1,12,"22"
"146",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",43,0,"stat_low","17","in","98","10454","magouillaient les chiffres ","19798","98",1,"pl","pl",1,0,6,"stat","low",0,0,12,"22"
"147",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",47,0,"stat_low","19","in","102","20582","allait au festival ","19494","107",0,"sg","sg",1,0,7,"stat","low",0,0,12,"22"
"148",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",23,0,"stat_low","7","in","108","10246","était au festival ","15590","108",1,"pl","sg",0,0,8,"stat","low",0,0,12,"22"
"149",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",11,0,"stat_low","1","in","111","15806","a fait un super film ","15726","111",1,"pl","sg",0,0,9,"stat","low",0,0,12,"22"
"150",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",15,0,"stat_low","3","in","111","22270","se cache dans sa villa","13708","111",1,"pl","sg",0,1,10,"stat","low",0,0,12,"22"
"151",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",50,0,"stat_high","20","in","55","61261","a sauvé tout l'équipage ","17949","51",0,"sg","sg",1,1,11,"stat","high",0,1,12,"22"
"152",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",39,0,"stat_low","15","in","96","10039","sont mortes ","12854","96",1,"pl","pl",1,1,12,"stat","low",0,0,12,"22"
"153",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",14,0,"stat_high","2","in","70","17221","a gagné une médaille","12078","70",1,"pl","sg",0,1,13,"stat","high",0,1,12,"22"
"154",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",31,0,"stat_low","11","in","97","9189","ont offert un beau bouquet ","26814","97",1,"pl","pl",1,1,14,"stat","low",0,0,12,"22"
"155",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",34,0,"stat_high","12","in","53","17494","lui a proposé de venir à  un concert ","20254","55",0,"sg","sg",1,1,15,"stat","high",0,1,12,"22"
"156",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",35,0,"stat_low","13","in","96","9989","a grondé son fils ","12430","96",1,"sg","sg",1,1,16,"stat","low",0,0,12,"22"
"157",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",22,0,"stat_high","6","in","58","8990","ont tué son père ","15743","70",0,"pl","pl",1,1,17,"stat","high",0,1,12,"22"
"158",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",30,0,"stat_high","10","in","55","22413","est canon ","17687","55",1,"sg","sg",1,1,18,"stat","high",0,1,12,"22"
"159",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",26,0,"stat_high","8","in","56","26861","se révolte des grèves","14719","58",0,"sg","sg",1,1,19,"stat","high",0,1,12,"22"
"160",9,1580305832,"836cc3f600d22fac3128976c112e5682","completion",46,0,"stat_high","18","in","69","12254","ont gagné les grammys awards ","23774","69",1,"sg","pl",0,1,20,"stat","high",0,1,12,"22"
"161",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",36,0,"stat_high","13","in","72","22337","lui a fait un topo sur les élèves de la classe.","37964","72",1,"sg","sg",1,0,1,"stat","high",0,1,16,"21"
"162",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",33,0,"stat_low","12","in","64","13372","lui a semblé fort sympathique.","24645","104",0,"sg","sg",1,0,2,"stat","low",0,0,16,"21"
"163",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",20,0,"stat_high","5","in","86","12189","l'ont rendu anorexique.","57958","81",0,"pl","pl",1,0,3,"stat","high",0,1,16,"21"
"164",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",24,0,"stat_high","7","in","70","16980","ont vomi en deuxième partie.","31820","70",1,"pl","pl",1,0,4,"stat","high",0,1,16,"21"
"165",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",17,0,"stat_low","4","in","63","22094","a fait la première couverture de Vogue le mois dernier.","17618","93",0,"pl","sg",0,0,5,"stat","low",0,0,16,"21"
"166",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",28,0,"stat_high","9","in","57","63084","ne lui semblait plus convenable.","18010","57",1,"sg","sg",1,0,6,"stat","high",0,1,16,"21"
"167",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",45,0,"stat_low","18","in","99","52620","ont gagné un prix la saison dernière.","36644","99",1,"sg","pl",0,0,7,"stat","low",0,0,16,"21"
"168",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",25,0,"stat_low","8","in","97","20564","avaient échoué au partiel.","22054","97",1,"sg","pl",0,0,8,"stat","low",0,0,16,"21"
"169",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",48,0,"stat_high","19","in","59","12981","étaient présents l'autre soir.","25517","59",1,"sg","pl",0,0,9,"stat","high",0,1,16,"21"
"170",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",21,0,"stat_low","6","in","116","17117","avait fait tué sa femme.","20909","116",1,"pl","sg",0,1,10,"stat","low",0,0,16,"21"
"171",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",37,0,"stat_low","14","in","108","24341","étaient dans le premier groupe.","58933","108",1,"sg","pl",0,1,11,"stat","low",0,0,16,"21"
"172",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",44,0,"stat_high","17","in","79","14504","a fait polémique l'été dernier.","21374","79",1,"pl","sg",0,1,12,"stat","high",0,1,16,"21"
"173",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",12,0,"stat_high","1","in","59","16767","avait agressé des filles en 93.","31604","59",1,"pl","sg",0,1,13,"stat","high",0,1,16,"21"
"174",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",41,0,"stat_low","16","in","79","15922","contrôle maintenant notre entreprise.","16846","101",0,"pl","sg",0,1,14,"stat","low",0,0,16,"21"
"175",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",29,0,"stat_low","10","in","93","44402","menaient le championnat en 2013.","21210","93",1,"sg","pl",0,1,15,"stat","low",0,0,16,"21"
"176",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",49,0,"stat_low","20","in","100","9251","faisait parlé de lui en Atlantique.","35251","100",1,"sg","sg",1,1,16,"stat","low",0,0,16,"21"
"177",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",40,0,"stat_high","15","in","75","99858","sont venues toquer l'autre jour.","12660","75",1,"pl","pl",1,1,17,"stat","high",0,1,16,"21"
"178",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",32,0,"stat_high","11","in","48","20166","l'ont si gentiment invité hier.","49934","48",1,"pl","pl",1,1,18,"stat","high",0,1,16,"21"
"179",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",16,0,"stat_high","3","in","59","42501","habite dans le château près de chez elle.","48669","59",1,"pl","sg",0,1,19,"stat","high",0,1,16,"21"
"180",10,1580383050,"03177178d7d0f0e95ef9220a701a8d74","completion",13,0,"stat_low","2","in","116","23421","a gagné le triathlon cet été.","22422","116",1,"pl","sg",0,1,20,"stat","low",0,0,16,"21"
"181",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",27,0,"stat_low","9","in","95","19777","ne faisait pas son travail","22466","95",1,"sg","sg",1,0,1,"stat","low",0,0,15,"18"
"182",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",34,0,"stat_high","12","in","27","11557","jouait très bien de la musique","26229","55",0,"sg","sg",1,0,2,"stat","high",0,1,15,"18"
"183",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",50,0,"stat_high","20","in","23","9292","partent pour les amériques","27086","51",0,"sg","pl",0,0,3,"stat","high",0,1,15,"18"
"184",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",15,0,"stat_low","3","in","111","12294","possède la villa avec vue sur la mer.","17004","111",1,"pl","sg",0,0,4,"stat","low",0,0,15,"18"
"185",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",22,0,"stat_high","6","in","70","11769","voulaient tuer son frère","14734","70",1,"pl","pl",1,0,5,"stat","high",0,1,15,"18"
"186",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",31,0,"stat_low","11","in","97","12054","habitent à  côté","29842","97",1,"pl","pl",1,0,6,"stat","low",0,0,15,"18"
"187",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",14,0,"stat_high","2","in","70","9293","va participer aux Jeux Olympiques","17253","70",1,"pl","sg",0,0,7,"stat","high",0,1,15,"18"
"188",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",47,0,"stat_low","19","in","107","7212","du nouveau groupe de rock.","15606","107",1,"sg","sg",1,0,8,"stat","low",0,0,15,"18"
"189",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",42,0,"stat_high","16","in","55","13862","s'occupe de alphabet","22573","55",1,"pl","sg",0,0,9,"stat","high",0,1,15,"18"
"190",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",43,0,"stat_low","17","in","98","6366","était à  Matigon","17148","98",1,"pl","sg",0,1,10,"stat","low",0,0,15,"18"
"191",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",18,0,"stat_high","4","in","50","10172","qui joue dans le dernier film à  la mode.","25820","55",0,"pl","sg",0,1,11,"stat","high",0,1,15,"18"
"192",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",35,0,"stat_low","13","in","96","9238","garde ses enfants","13348","96",1,"sg","sg",1,1,12,"stat","low",0,0,15,"18"
"193",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",19,0,"stat_low","5","in","98","7731","qui souffre d'anorexie","18429","98",1,"pl","sg",0,1,13,"stat","low",0,0,15,"18"
"194",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",38,0,"stat_high","14","in","74","15447","sont contre notre gouvernement","19782","80",0,"sg","pl",0,1,14,"stat","high",0,1,15,"18"
"195",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",30,0,"stat_high","10","in","55","14334","va partir à  la retraite","16510","55",1,"sg","sg",1,1,15,"stat","high",0,1,15,"18"
"196",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",26,0,"stat_high","8","in","58","9135","ont créer un projet de fin d'année","33638","58",1,"sg","pl",0,1,16,"stat","high",0,1,15,"18"
"197",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",11,0,"stat_low","1","in","111","10342","est accusé de blanchir de l'argent","24700","111",1,"pl","sg",0,1,17,"stat","low",0,0,15,"18"
"198",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",46,0,"stat_high","18","in","65","12405","ont percés en seulement une année","20277","69",0,"sg","pl",0,1,18,"stat","high",0,1,15,"18"
"199",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",23,0,"stat_low","7","in","108","12589","est très populaire chez les 12-18 ans","26595","108",1,"pl","sg",0,1,19,"stat","low",0,0,15,"18"
"200",11,1580395546,"24cb4398afc527c8c93fd2cdd8baed72","completion",39,0,"stat_low","15","in","96","13382","est parti à  l'hopital","12594","96",1,"pl","sg",0,1,20,"stat","low",0,0,15,"18"
"201",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",32,0,"stat_high","11","in","17","55897","sont des inconnus pour lui","28820","48",0,"pl","pl",1,0,1,"stat","high",0,1,0,"32"
"202",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",40,0,"stat_high","15","in","89","36549","sont un peu capricieuses","25124","75",0,"pl","pl",1,0,2,"stat","high",0,1,0,"32"
"203",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",48,0,"stat_high","19","in","88","19212","les suit depuis de nombreuses années","26277","59",0,"sg","sg",1,0,3,"stat","high",0,1,0,"32"
"204",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",37,0,"stat_low","14","in","96","14310","est connu de tous ","13308","108",0,"sg","sg",1,0,4,"stat","low",0,0,0,"32"
"205",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",44,0,"stat_high","17","in","90","21421","sont là  depuis ces débuts ","22510","79",0,"pl","pl",1,0,5,"stat","high",0,1,0,"32"
"206",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",21,0,"stat_low","6","in","95","9942","est ingérable désormais","24254","116",0,"pl","sg",0,0,6,"stat","low",0,0,0,"32"
"207",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",16,0,"stat_high","3","in","93","12477","sont très expérimentés","17645","59",0,"pl","pl",1,0,7,"stat","high",0,1,0,"32"
"208",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",24,0,"stat_high","7","in","93","17565","le suivent depuis longtemps","14421","70",0,"pl","pl",1,0,8,"stat","high",0,1,0,"32"
"209",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",49,0,"stat_low","20","in","80","9319","est comme un père pour lui","16661","100",0,"sg","sg",1,0,9,"stat","low",0,0,0,"32"
"210",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",45,0,"stat_low","18","in","87","19325","a bonne réputation","21269","99",0,"sg","sg",1,1,10,"stat","low",0,0,0,"32"
"211",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",33,0,"stat_low","12","in","84","8557","est assez sérieux dans son travail","28261","104",0,"sg","sg",1,1,11,"stat","low",0,0,0,"32"
"212",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",12,0,"stat_high","1","in","94","12901","est assez exigeant","40039","59",0,"pl","sg",0,1,12,"stat","high",0,1,0,"32"
"213",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",36,0,"stat_high","13","in","85","11709","est leur référent","12534","72",0,"sg","sg",1,1,13,"stat","high",0,1,0,"32"
"214",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",25,0,"stat_low","8","in","85","8877","est très proche d'eux","17446","97",0,"sg","sg",1,1,14,"stat","low",0,0,0,"32"
"215",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",41,0,"stat_low","16","in","86","7429","est a la tête d'un grand groupe","16894","101",0,"pl","sg",0,1,15,"stat","low",0,0,0,"32"
"216",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",17,0,"stat_low","4","in","78","11526","est connu dans le monde entier","18951","93",0,"pl","sg",0,1,16,"stat","low",0,0,0,"32"
"217",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",28,0,"stat_high","9","in","80","17870","était apprécié de tous","15582","57",0,"sg","sg",1,1,17,"stat","high",0,1,0,"32"
"218",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",20,0,"stat_high","5","in","93","15173","sont les meilleurs de la promo de cette ville","27037","81",0,"pl","pl",1,1,18,"stat","high",0,1,0,"32"
"219",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",13,0,"stat_low","2","in","96","8973","sont amis depuis 2 ans","22357","116",0,"pl","pl",1,1,19,"stat","low",0,0,0,"32"
"220",12,1580466888,"534b2d9f55b21149c74600b4359710c1","completion",29,0,"stat_low","10","in","78","8853","est physiquement bien bâti","24710","93",0,"sg","sg",1,1,20,"stat","low",0,0,0,"32"
"221",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",28,0,"stat_high","9","in","57","26004","lui faisait la guerre.","19527","57",1,"sg","sg",1,0,1,"stat","high",0,1,18,"30"
"222",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",44,0,"stat_high","17","in","79","11411","n'était pas d'accord avec lui.","27283","79",1,"pl","sg",0,0,2,"stat","high",0,1,18,"30"
"223",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",20,0,"stat_high","5","in","81","10817","a eu des problèmes de santé","16666","81",1,"pl","sg",0,0,3,"stat","high",0,1,18,"30"
"224",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",21,0,"stat_low","6","in","116","19160","avait mis tout le monde en prison","21854","116",1,"pl","sg",0,0,4,"stat","low",0,0,18,"30"
"225",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",16,0,"stat_high","3","in","59","23774","a acheté le plus belle hôtel particulier du pays","26923","59",1,"pl","sg",0,0,5,"stat","high",0,1,18,"30"
"226",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",33,0,"stat_low","12","in","104","12567","ont joué hier","13459","104",1,"sg","pl",0,0,6,"stat","low",0,0,18,"30"
"227",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",48,0,"stat_high","19","in","59","13773","ont chanté hier","18320","59",1,"sg","pl",0,0,7,"stat","high",0,1,18,"30"
"228",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",37,0,"stat_low","14","in","108","29558","protestaient contre le nouveau régime des retraites","18121","108",1,"sg","pl",0,0,8,"stat","low",0,0,18,"30"
"229",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",13,0,"stat_low","2","in","116","17565","a gagné la médaille d'or l'année dernière","19040","116",1,"pl","sg",0,0,9,"stat","low",0,0,18,"30"
"230",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",45,0,"stat_low","18","in","99","22130","ont joué dans mon film préféré","14109","99",1,"sg","pl",0,1,10,"stat","low",0,0,18,"30"
"231",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",25,0,"stat_low","8","in","97","11217","étaient là  hier, un merveilleux repas","26272","97",1,"sg","pl",0,1,11,"stat","low",0,0,18,"30"
"232",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",40,0,"stat_high","15","in","75","21144","a eu un problème d'inondation hier","17473","75",1,"pl","sg",0,1,12,"stat","high",0,1,18,"30"
"233",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",41,0,"stat_low","16","in","101","27983","dirige une entreprise près d'ici","23908","101",1,"pl","sg",0,1,13,"stat","low",0,0,18,"30"
"234",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",24,0,"stat_high","7","in","70","12705","a sorti un nouvel album récemment","17328","70",1,"pl","sg",0,1,14,"stat","high",0,1,18,"30"
"235",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",36,0,"stat_high","13","in","72","11384","ont beaucoup chahuté hier","30944","72",1,"sg","pl",0,1,15,"stat","high",0,1,18,"30"
"236",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",12,0,"stat_high","1","in","49","37484","joue dans ton film préféré","15548","59",0,"pl","sg",0,1,16,"stat","high",0,1,18,"30"
"237",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",17,0,"stat_low","4","in","93","15945","donne une interview de soir","13571","93",1,"pl","sg",0,1,17,"stat","low",0,0,18,"30"
"238",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",32,0,"stat_high","11","in","48","16864","l'ont invité chez eux","33397","48",1,"pl","pl",1,1,18,"stat","high",0,1,18,"30"
"239",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",49,0,"stat_low","20","in","100","11238","l'avait sauvé d'une noyade","29430","100",1,"sg","sg",1,1,19,"stat","low",0,0,18,"30"
"240",13,1580468744,"2a100c835555b13d8850d4fd1fc48d6e","completion",29,0,"stat_low","10","in","91","62129","ont fait le spectacle d'hier","25438","93",0,"sg","pl",0,1,20,"stat","low",0,0,18,"30"
"241",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",49,0,"stat_low","20","in","60","29286","a beaucoup d'expérience.","23252","100",0,"sg","sg",1,0,1,"stat","low",0,0,9,"18"
"242",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",36,0,"stat_high","13","in","-71","45922","semble très enchanté.","29824","72",0,"sg","sg",1,0,2,"stat","high",0,1,9,"18"
"243",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",21,0,"stat_low","6","in","136","86932","ont été très maladroits.","28456","116",0,"pl","pl",1,0,3,"stat","low",0,0,9,"18"
"244",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",25,0,"stat_low","8","in","97","36543","semblait délaissé.","26804","97",1,"sg","sg",1,0,4,"stat","low",0,0,9,"18"
"245",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",44,0,"stat_high","17","in","78","26733","discutait souvent avec son voisin.","30167","79",0,"pl","sg",0,0,5,"stat","high",0,1,9,"18"
"246",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",20,0,"stat_high","5","in","81","43376","se soucient de la santé de ce dernier.","45067","81",1,"pl","pl",1,0,6,"stat","high",0,1,9,"18"
"247",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",24,0,"stat_high","7","in","70","64549","ont été satisfait de la prestation.","51234","70",1,"pl","pl",1,0,7,"stat","high",0,1,9,"18"
"248",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",16,0,"stat_high","3","in","71","38654","sont assez bavards eux aussi.","49000","59",0,"pl","pl",1,0,8,"stat","high",0,1,9,"18"
"249",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",32,0,"stat_high","11","in","52","45415","l'ont soutenu après cette terrible nouvelle.","42641","48",0,"pl","pl",1,0,9,"stat","high",0,1,9,"18"
"250",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",13,0,"stat_low","2","in","106","32972","sont très doués.","21316","116",0,"pl","pl",1,1,10,"stat","low",0,0,9,"18"
"251",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",37,0,"stat_low","14","in","108","31558","est très révolté contre cette réforme.","31304","108",1,"sg","sg",1,1,11,"stat","low",0,0,9,"18"
"252",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",29,0,"stat_low","10","in","93","32151","est fière de son métier.","41404","93",1,"sg","sg",1,1,12,"stat","low",0,0,9,"18"
"253",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",41,0,"stat_low","16","in","101","23683","n'ont pas l'air débrouillards.","19507","101",1,"pl","pl",1,1,13,"stat","low",0,0,9,"18"
"254",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",28,0,"stat_high","9","in","63","75274","ne semblait plus l'intéresser","75546","57",0,"sg","sg",1,1,14,"stat","high",0,1,9,"18"
"255",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",40,0,"stat_high","15","in","75","88767","se sont chamaillés avec leur beau-père","35065","75",1,"pl","pl",1,1,15,"stat","high",0,1,9,"18"
"256",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",17,0,"stat_low","4","in","93","23740","a une très grande influence sur les adolescents ","38315","93",1,"pl","sg",0,1,16,"stat","low",0,0,9,"18"
"257",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",12,0,"stat_high","1","in","79","72320","a été impliqué dans une affaire de viol auparavant.","53331","59",0,"pl","sg",0,1,17,"stat","high",0,1,9,"18"
"258",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",33,0,"stat_low","12","in","103","17005","lui aussi est tombé sous le charme de la belle brune.","24857","104",0,"sg","sg",1,1,18,"stat","low",0,0,9,"18"
"259",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",45,0,"stat_low","18","in","99","23740","ont efectué une très belle performance sur scà¨ne.","31855","99",1,"sg","pl",0,1,19,"stat","low",0,0,9,"18"
"260",14,1580481433,"544e4e1205409c0a24e7731451f3f212","completion",48,0,"stat_high","19","in","64","22977","malgré cela n'avait pas l'air avenant.","26777","59",0,"sg","sg",1,1,20,"stat","high",0,1,9,"18"
"261",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",35,0,"stat_low","13","in","96","33018","l'avait invité","32533","96",1,"sg","sg",1,0,1,"stat","low",0,0,15,"29"
"262",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",11,0,"stat_low","1","in","201","63373","a eu un accident de voiture","23860","111",0,"pl","pl",1,0,2,"stat","low",0,0,15,"29"
"263",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",43,0,"stat_low","17","in","98","9029","détournait les fonds","12413","98",1,"pl","sg",0,0,3,"stat","low",0,0,15,"29"
"264",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",14,0,"stat_high","2","in","70","29989","a gagné l'année précédente ","19205","70",1,"pl","sg",0,0,4,"stat","high",0,1,15,"29"
"265",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",34,0,"stat_high","12","in","55","41837","est à  maintenant en convalescence","54003","55",1,"sg","sg",1,0,5,"stat","high",0,1,15,"29"
"266",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",42,0,"stat_high","16","in","55","82063","finançait le match","35879","55",1,"pl","sg",0,0,6,"stat","high",0,1,15,"29"
"267",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",50,0,"stat_high","20","in","51","40344","hissaient les voiles du navire","30878","51",1,"sg","pl",0,0,7,"stat","high",0,1,15,"29"
"268",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",31,0,"stat_low","11","in","57","98573","a fuit la réception ","47084","97",0,"pl","sg",0,0,8,"stat","low",0,0,15,"29"
"269",15,1580481723,"314a77f26c924e42071a987a1c110321","completion",47,0,"stat_low","19","in","107","37117","passent à  la radio","22717","107",1,"sg","pl",0,0,9,"stat","low",0,0,15,"29"
